c1,c2,stim,nparses,ratingcmp,ratingC1,ratingC2,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
sand,spur,sandspur,1,41.666668,64.26667,48.533333,11,-0.135056851,0.061003165,0
lark,spur,larkspur,1,24.818182,37.56818,37.613636,10.5,-0.170755389,-0.196073156,0
lark,spurs,larkspurs,1,43.5,38.041668,52.666668,10.5,-0.170755389,-0.196073156,0
diddly,squat,diddlysquat,1,35.904762,27.523809,22.619047,10.7,-0.09635121,0.01442177,0
pike,staff,pikestaff,1,38.041668,44.565216,64.260872,13.4,1.573218026,1.990441865,0
quarter,staff,quarterstaff,1,39.457142,42.799999,66.085716,12.5,0.359919785,0.43043049,0
tip,staff,tipstaff,1,40.96154,46.884617,63,10.2,-0.273012797,-0.300015819,0
pike,staffs,pikestaffs,1,36.73077,53.03846,52.692307,13.4,1.573218026,1.990441865,0
grub,stake,grubstake,2,30.321428,50.25,58.142857,10.2,-0.337196708,-0.362878327,0
sweep,stakes,sweepstakes,2,37.80645,27.935484,56.903225,10.2,-0.273012797,-0.300015819,0
finger,stall,fingerstall,2,33.599998,51.933334,47.066666,12.5,0.359919785,0.43043049,0
head,stall,headstall,2,48.555557,55.629631,62.851852,11,-0.135056851,0.061003165,0
thumb,stall,thumbstall,2,30.851852,35.692307,43.53846,10.2,-0.337196708,-0.362878327,0
head,stalls,headstalls,1,39.060608,52.454544,68.121216,11,-0.135056851,0.061003165,0
happen,stance,happenstance,1,48.200001,71.366669,36.700001,12.4,0.097973356,0.118726289,0
happen,stances,happenstances,1,36.333332,54.599998,43.033333,12.4,0.097973356,0.118726289,0
cab,stand,cabstand,1,44.897434,56.846153,57.717949,10.2,-0.337196708,-0.362878327,0
band,stand,bandstand,1,43.717949,59.358974,54.358974,11,-0.135056851,0.061003165,0
grand,stand,grandstand,1,45.717949,54.692307,57.179485,11,-0.135056851,0.061003165,0
grand,stander,grandstander,1,41.035713,57.5,48,11,-0.135056851,0.061003165,0
with,stander,withstander,1,41.083332,38,59.695652,9.32,-0.352606568,-0.36694474,0
under,standings,understandings,1,37.275864,18,27.482759,12.5,0.359919785,0.43043049,0
grand,stands,grandstands,1,48.384617,58.46154,54.153847,11,-0.135056851,0.061003165,0
load,star,loadstar,2,36.758621,45.620689,50.862068,11,-0.135056851,0.061003165,0
pole,star,polestar,2,39.714287,56.535713,44.75,13.4,1.573218026,1.990441865,0
lode,star,lodestar,2,31.428572,42.357143,47.07143,13.4,1.573218026,1.990441865,0
lode,stars,lodestars,2,36.18182,45.045456,67.272728,13.4,1.573218026,1.990441865,0
pole,stars,polestars,2,44.111111,48.925926,50.370369,13.4,1.573218026,1.990441865,0
red,start,redstart,2,46.799999,48.133335,56.633335,11,-0.135056851,0.061003165,0
tung,state,tungstate,1,27.791666,35.291668,50.083332,10.3,-0.241733977,-0.182062803,0
main,stay,mainstay,1,34.564102,61.076923,54.53846,12.4,0.097973356,0.118726289,0
back,stay,backstay,1,41.954544,62.454544,62.954544,10.5,-0.170755389,-0.196073156,0
main,stays,mainstays,1,45.666668,57.291668,60.166668,12.4,0.097973356,0.118726289,0
bed,stead,bedstead,1,44.549999,75.824997,49.424999,11,-0.135056851,0.061003165,0
road,stead,roadstead,1,39.136364,70.5,53.954544,11,-0.135056851,0.061003165,0
bed,steads,bedsteads,1,44.279999,72.360001,41.959999,11,-0.135056851,0.061003165,0
lock,step,lockstep,1,40.5,50.5,58.346153,10.5,-0.170755389,-0.196073156,0
chop,stick,chopstick,2,48.900002,24.066668,87.833336,10.2,-0.273012797,-0.300015819,0
maul,stick,maulstick,2,47.689655,52.689655,77.206894,11.3,-0.164960138,-0.113493392,0
slip,stick,slipstick,2,49.551723,47.344826,64.137932,10.2,-0.273012797,-0.300015819,0
billy,stick,billystick,1,31.241379,29.068966,71.620689,10.7,-0.09635121,0.01442177,0
pig,sticking,pigsticking,2,42.666668,62.222221,62.666668,10.3,-0.241733977,-0.182062803,0
joy,sticks,joysticks,2,31.84,31.32,62.759998,10.7,-0.09635121,0.01442177,0
night,sticks,nightsticks,2,46.125,45.458332,76.458336,12.2,-0.011308278,0.246067977,0
pig,sties,pigsties,2,42.53846,67.615387,49.884617,10.3,-0.241733977,-0.182062803,0
turn,stile,turnstile,2,35.655174,67.137932,36.586208,12.4,0.097973356,0.118726289,0
turn,stiles,turnstiles,2,38.666668,61.03846,41.53846,12.4,0.097973356,0.118726289,0
whip,stitching,whipstitching,1,45.76923,45.423077,87.5,10.2,-0.273012797,-0.300015819,0
pen,stock,penstock,1,40.458332,52.5,60.833332,12.4,0.097973356,0.118726289,0
blood,stock,bloodstock,1,48.103447,61.896553,60.448277,11,-0.135056851,0.061003165,0
die,stock,diestock,1,35,38.5,62.846153,13.4,1.573218026,1.990441865,0
tail,stock,tailstock,1,45,45.166668,67.033333,11.3,-0.164960138,-0.113493392,0
head,stock,headstock,1,45.25,44.285713,63.642857,11,-0.135056851,0.061003165,0
rudder,stock,rudderstock,1,35.115383,59.53846,48.115383,12.5,0.359919785,0.43043049,0
bit,stock,bitstock,1,38.290321,44.935482,62.612904,12.2,-0.011308278,0.246067977,0
root,stock,rootstock,1,47.433334,63.599998,57.866665,12.2,-0.011308278,0.246067977,0
laughing,stock,laughingstock,1,34.615383,82.025642,25.948717,10.3,-0.241733977,-0.182062803,0
blue,stocking,bluestocking,1,46.42857,57.214287,77.75,13.4,1.573218026,1.990441865,0
laughing,stocks,laughingstocks,1,45.379311,82.896553,27.517241,10.3,-0.241733977,-0.182062803,0
kerb,stone,kerbstone,1,45.619049,43.809525,67.619049,10.2,-0.337196708,-0.362878327,0
bile,stone,bilestone,1,45.848484,49.39394,77.272728,13.4,1.573218026,1.990441865,0
cope,stone,copestone,2,33.5,33.299999,71.599998,13.4,1.573218026,1.990441865,0
whet,stone,whetstone,2,42.21875,32.4375,82.15625,12.2,-0.011308278,0.246067977,0
load,stone,loadstone,2,43.696968,46.333332,73.606064,11,-0.135056851,0.061003165,0
rotten,stone,rottenstone,2,33.838711,33.258064,71.064514,12.4,0.097973356,0.118726289,0
cap,stone,capstone,2,48.16,54.759998,61.52,10.2,-0.273012797,-0.300015819,0
drip,stone,dripstone,2,44.689655,43.964287,75.464287,10.2,-0.273012797,-0.300015819,0
marl,stone,marlstone,2,35.533333,40.066666,78.73333,11.3,-0.164960138,-0.113493392,0
lode,stone,lodestone,2,36,40.214287,71.821426,13.4,1.573218026,1.990441865,0
cling,stone,clingstone,2,44.82143,43.142857,81.60714,10.3,-0.241733977,-0.182062803,0
whin,stone,whinstone,1,30.304348,31.695652,65.173912,12.4,0.097973356,0.118726289,0
free,stone,freestone,3,37.785713,42.785713,66.64286,13.4,1.573218026,1.990441865,0
horn,stone,hornstone,2,48.535713,35.142857,77.321426,12.4,0.097973356,0.118726289,0
field,stone,fieldstone,2,44.92857,46.214287,73.25,11,-0.135056851,0.061003165,0
mere,stone,merestone,3,37.785713,33.07143,79.964287,13.4,1.573218026,1.990441865,0
jack,stones,jackstones,2,28.966667,25.700001,71.73333,10.5,-0.170755389,-0.196073156,0
mile,stones,milestones,2,45.724136,46.851852,30.74074,13.4,1.573218026,1.990441865,0
flag,stones,flagstones,2,49.392857,46.392857,60.67857,10.3,-0.241733977,-0.182062803,0
key,stones,keystones,2,34.23077,33.76923,51.576923,10.7,-0.09635121,0.01442177,0
free,stones,freestones,3,48.900002,48.533333,66.866669,13.4,1.573218026,1.990441865,0
whet,stones,whetstones,2,34.73077,35.192307,55.346153,12.2,-0.011308278,0.246067977,0
lode,stones,lodestones,2,36.714287,45.785713,70.35714,13.4,1.573218026,1.990441865,0
toad,stool,toadstool,2,41.103447,22.172413,44.551723,11,-0.135056851,0.061003165,0
toad,stools,toadstools,2,39.464287,30.678572,43.57143,11,-0.135056851,0.061003165,0
barn,stormers,barnstormers,1,43.5,59.535713,54.214287,12.4,0.097973356,0.118726289,0
brain,storming,brainstorming,1,47.642857,78.10714,25.428572,12.4,0.097973356,0.118726289,0
brain,storms,brainstorms,1,36.759998,78.400002,26.719999,12.4,0.097973356,0.118726289,0
jack,straw,jackstraw,1,34.666668,28.030304,66.696968,10.5,-0.170755389,-0.196073156,0
jack,straws,jackstraws,1,27,39.51852,47.962963,10.5,-0.170755389,-0.196073156,0
head,stream,headstream,1,47.863636,47.227272,78.090912,11,-0.135056851,0.061003165,0
slip,streams,slipstreams,1,45.916668,50.666668,72.166664,10.2,-0.273012797,-0.300015819,0
loose,strife,loosestrife,2,36.633335,51.333332,56.866665,13.4,1.573218026,1.990441865,0
ham,string,hamstring,1,24.23077,11.48718,37.564102,10.6,-0.281652701,-0.290127074,0
ham,strings,hamstrings,1,31.535715,22.074074,42.851852,10.6,-0.281652701,-0.290127074,0
heart,strings,heartstrings,1,41.314285,65.771431,37.942856,12.2,-0.011308278,0.246067977,0
weather,stripping,weatherstripping,2,40.884617,70.192307,44.846153,12.5,0.359919785,0.43043049,0
breast,stroke,breaststroke,1,43.46154,44.179485,68.769234,12.2,-0.011308278,0.246067977,0
dye,stuffs,dyestuffs,1,39,53.476189,37.285713,13.4,1.573218026,1.990441865,0
goat,sucker,goatsucker,1,36.037037,39.851852,42.259258,12.2,-0.011308278,0.246067977,0
shark,sucker,sharksucker,1,47.291668,68.5,54.375,10.5,-0.170755389,-0.196073156,0
lump,sucker,lumpsucker,1,41.333332,52.60606,54.81818,10.2,-0.273012797,-0.300015819,0
whale,sucker,whalesucker,1,36.136364,53.650002,47.25,13.4,1.573218026,1.990441865,0
honey,suckle,honeysuckle,1,36.828571,55.828571,36.400002,10.7,-0.09635121,0.01442177,0
boiler,suit,boilersuit,1,45.833332,55.433334,68.866669,12.5,0.359919785,0.43043049,0
law,suit,lawsuit,1,47.125,86.599998,23.125,10,-0.310351733,-0.312624323,0
jump,suit,jumpsuit,1,47.400002,26.360001,82.480003,10.2,-0.273012797,-0.300015819,0
jump,suits,jumpsuits,1,44.892857,19.964285,71.64286,10.2,-0.273012797,-0.300015819,0
law,suits,lawsuits,1,46.566666,83.5,32.866665,10,-0.310351733,-0.312624323,0
check,sum,checksum,1,42.360001,62.040001,60.880001,10.5,-0.170755389,-0.196073156,0
boat,swain,boatswain,2,31.321428,71.428574,35.75,12.2,-0.011308278,0.246067977,0
boat,swains,boatswains,2,32.533333,74.866669,50.700001,12.2,-0.011308278,0.246067977,0
green,sward,greensward,2,26.533333,57.766666,43.099998,12.4,0.097973356,0.118726289,0
pig,swill,pigswill,2,30.75,62.92857,45.67857,10.3,-0.241733977,-0.182062803,0
tin,tack,tintack,1,41.80645,59.451614,59.354839,13.1,1.029613897,1.113388588,0
tick,tack,ticktack,1,33.17857,29.5,30.464285,6.95,-0.376107178,-0.400033718,0
rag,tag,ragtag,1,30.487179,41.410255,31.333334,9.35,-0.369035276,-0.386154024,0
rag,tags,ragtags,1,43.666668,51,49.666668,9.35,-0.369035276,-0.386154024,0
ring,tail,ringtail,1,49.625,55.583332,73.208336,9.35,-0.369035276,-0.386154024,0
cock,tail,cocktail,1,24.700001,6.6333332,3.1333334,6.95,-0.376107178,-0.400033718,0
square,tail,squaretail,1,44.96154,50.576923,59.576923,12.3,1.196547865,0.985567097,0
bob,tail,bobtail,1,32.771427,31.485714,47.828571,8.52,-0.36474446,-0.391987233,0
whip,tail,whiptail,1,47.959999,59.458332,72.958336,10.4,-0.274271789,-0.315896485,0
scissor,tail,scissortail,1,46.866665,46.633335,56.433334,12.2,0.178181615,0.399236905,0
spring,tail,springtail,1,38.279999,54.240002,50.439999,9.35,-0.369035276,-0.386154024,0
bang,tail,bangtail,1,30.321428,35.32143,48.285713,9.35,-0.369035276,-0.386154024,0
fan,tail,fantail,1,43.607143,48.285713,54.714287,13.1,1.029613897,1.113388588,0
free,tail,freetail,1,41.086956,57.363636,54.136364,12.3,1.196547865,0.985567097,0
sprig,tail,sprigtail,1,39.777779,43.925926,58.296295,9.35,-0.369035276,-0.386154024,0
pen,tail,pentail,2,40.299999,51.733334,56.833332,13.1,1.029613897,1.113388588,0
swallow,tail,swallowtail,1,30.52,21.48,39.080002,7.87,-0.376629846,-0.399086137,0
flicker,tail,flickertail,1,39.925926,48.333332,72.40741,12.2,0.178181615,0.399236905,0
dove,tail,dovetail,1,41.512821,57.589745,61.307693,12.3,1.196547865,0.985567097,0
pony,tail,ponytail,1,47.045456,21.977272,43,8.86,-0.230816232,-0.288387532,0
pig,tail,pigtail,1,42.394737,29.236841,49.605263,9.35,-0.369035276,-0.386154024,0
bob,tails,bobtails,1,36.799999,34.799999,50.666668,8.52,-0.36474446,-0.391987233,0
swallow,tails,swallowtails,1,39.81818,35.060608,55.666668,7.87,-0.376629846,-0.399086137,0
fan,tails,fantails,1,37,49.880001,52.52,13.1,1.029613897,1.113388588,0
cock,tails,cocktails,1,21.290323,4.9032259,4.3870969,6.95,-0.376107178,-0.400033718,0
wag,tails,wagtails,1,38.080002,54.48,58.32,9.35,-0.369035276,-0.386154024,0
stock,take,stocktake,1,36.958332,61.041668,45.958332,6.95,-0.376107178,-0.400033718,0
wind,talker,windtalker,1,49.57143,52.285713,67.25,7.3,-0.375987106,-0.399263973,0
wire,tap,wiretap,1,48.206898,73.344826,52.310345,12.3,1.196547865,0.985567097,0
wire,taps,wiretaps,1,46.576923,76.192307,45.46154,12.3,1.196547865,0.985567097,0
fore,tastes,foretastes,1,42.233334,55.966667,69.599998,12.3,1.196547865,0.985567097,0
prick,teaser,prickteaser,1,32.52,45.919998,62.16,6.95,-0.376107178,-0.400033718,0
eye,teeth,eyeteeth,1,49.448277,38.482758,60.068966,12.3,1.196547865,0.985567097,0
box,thorn,boxthorn,1,38.333332,48.125,71.583336,9.75,-0.315008064,-0.280441587,0
haw,thorn,hawthorn,1,30.200001,36.240002,51.080002,7.87,-0.376629846,-0.399086137,0
fire,thorn,firethorn,1,36.919998,44.84,84.160004,12.3,1.196547865,0.985567097,0
buck,thorn,buckthorn,1,39.5,37.933334,71.966667,6.95,-0.376107178,-0.400033718,0
haw,thorns,hawthorns,1,44.68,27.48,57.799999,7.87,-0.376629846,-0.399086137,0
pack,thread,packthread,1,41.4375,44.791668,65.166664,6.95,-0.376107178,-0.400033718,0
spend,thrifts,spendthrifts,1,43.407406,55.777779,46.407406,7.3,-0.375987106,-0.399263973,0
yellow,throat,yellowthroat,1,49.612904,49.677418,70.064514,7.87,-0.376629846,-0.399086137,0
blue,throat,bluethroat,1,47.5,48.625,61.541668,12.3,1.196547865,0.985567097,0
white,throat,whitethroat,1,46.296295,52.51852,59.777779,12.3,1.196547865,0.985567097,0
blue,tick,bluetick,1,40.035713,44.67857,64.714287,12.3,1.196547865,0.985567097,0
down,tick,downtick,1,44.423077,58.923077,53.884617,13.1,1.029613897,1.113388588,0
even,tide,eventide,1,44.409092,58.095238,69.85714,13.1,1.029613897,1.113388588,0
ebb,tide,ebbtide,1,41.103447,43.655174,65.965515,8.52,-0.36474446,-0.391987233,0
man,tiger,mantiger,1,48.793102,53.310345,50.827587,13.1,1.029613897,1.113388588,0
pan,tile,pantile,1,40.25,32.916668,48.916668,13.1,1.029613897,1.113388588,0
mean,time,meantime,1,39.297298,23.567568,80.351349,13.1,1.029613897,1.113388588,0
rag,time,ragtime,1,33.945946,23.351351,52.513512,9.35,-0.369035276,-0.386154024,0
tidy,tips,tidytips,1,41.26923,59.307693,54.53846,8.86,-0.230816232,-0.288387532,0
tom,tit,tomtit,1,16.916666,24.173914,33.826088,5.84,-0.377065991,-0.400154528,0
bush,tit,bushtit,1,22.366667,50.599998,21.533333,11.2,0.444470068,0.323753983,0
tom,tits,tomtits,1,18.913044,26.47826,25.173914,5.84,-0.377065991,-0.400154528,0
hammer,toe,hammertoe,1,44.291668,44.458332,56.791668,12.2,0.178181615,0.399236905,0
pussy,toes,pussytoes,1,37.541668,36.875,37.791668,8.86,-0.230816232,-0.288387532,0
hammer,toes,hammertoes,1,45.791668,40.208332,56.583332,12.2,0.178181615,0.399236905,0
won,ton,wonton,1,30,21.038462,21.192308,13.1,1.029613897,1.113388588,0
earth,tongue,earthtongue,1,34.333332,55.033333,44.599998,11.2,0.444470068,0.323753983,0
saw,tooth,sawtooth,1,42.857143,52.67857,48.642857,7.87,-0.376629846,-0.399086137,0
eye,tooth,eyetooth,1,28.846153,41.102566,53.923077,12.3,1.196547865,0.985567097,0
buck,tooth,bucktooth,1,49.342106,28.18421,90.894737,6.95,-0.376107178,-0.400033718,0
tip,tops,tiptops,1,49.541668,54.04348,60.565216,10.4,-0.274271789,-0.315896485,0
lap,tops,laptops,1,42.346153,61.26923,34.115383,10.4,-0.274271789,-0.315896485,0
under,tow,undertow,1,42.102566,59.948719,59.102566,12.2,0.178181615,0.399236905,0
shanty,town,shantytown,1,40.270271,54.027027,78.459457,8.86,-0.230816232,-0.288387532,0
shanty,towns,shantytowns,1,47.5,55.708332,82.916664,8.86,-0.230816232,-0.288387532,0
con,trail,contrail,1,32.714287,43.51852,67.518517,13.1,1.029613897,1.113388588,0
clap,trap,claptrap,1,39.216217,39,56.297298,10.4,-0.274271789,-0.315896485,0
axle,tree,axletree,1,42.344826,40.551723,80.620689,12.3,1.196547865,0.985567097,0
double,tree,doubletree,1,46.416668,44.217392,69.347824,12.3,1.196547865,0.985567097,0
shoe,tree,shoetree,1,36.814816,35.5,47.153847,12.3,1.196547865,0.985567097,0
roof,tree,rooftree,1,35.974358,53.256409,58.53846,10.8,-0.220253406,-0.20388913,0
axle,trees,axletrees,1,49.285713,41.5,77.214287,12.3,1.196547865,0.985567097,0
shoe,trees,shoetrees,1,27.5,32.107143,54.57143,12.3,1.196547865,0.985567097,0
para,troopers,paratroopers,1,48.357143,46.714287,68.928574,13.5,3.308327284,2.746785379,0
fox,trot,foxtrot,1,40.057144,28.235294,61.882355,9.75,-0.315008064,-0.280441587,0
dog,trots,dogtrots,1,47.73077,56.76923,62.346153,9.35,-0.369035276,-0.386154024,0
candy,tuft,candytuft,1,41.5,63.42857,52.464287,8.86,-0.230816232,-0.288387532,0
star,tup,startup,1,30.625,18.25,12.666667,12.2,0.178181615,0.399236905,0
lily,turf,lilyturf,1,42.125,52.375,56.916668,8.86,-0.230816232,-0.288387532,0
make,ups,makeups,1,40.32,51.84,37.959999,9.23,-0.344810701,-0.391575336,0
stick,ups,stickups,1,48.5,36.53846,41.384617,7.46,-0.371521478,-0.398427925,0
hook,ups,hookups,1,44.344826,19.703703,10.703704,7.46,-0.371521478,-0.398427925,0
weather,vane,weathervane,1,43.757576,77.696968,43.78788,11,-0.309435299,-0.308923658,0
splits,ville,splitsville,1,46.333332,55.875,48.791668,6.44,-0.377998316,-0.401450797,0
silver,vine,silvervine,1,48.82143,42.964287,75.035713,11,-0.309435299,-0.308923658,0
quarter,vine,quartervine,1,40.48148,48.037037,70.370369,11,-0.309435299,-0.308923658,0
lyssa,virus,lyssavirus,1,39.708332,43.833332,80.166664,11.6,0.462553301,0.527526175,0
arena,virus,arenavirus,1,39.033333,35.666668,83.633331,11.6,0.462553301,0.527526175,0
arbor,vitae,arborvitae,1,29.034483,50.517242,48.275864,11,-0.309435299,-0.308923658,0
tight,wad,tightwad,1,42.473682,58.789474,38.552631,10.5,-0.242830519,-0.297324458,0
tight,wads,tightwads,1,46.68182,64.36364,54.636364,10.5,-0.242830519,-0.297324458,0
band,wagon,bandwagon,1,43.849998,33.575001,47.5,8.73,-0.366593219,-0.392842633,0
band,wagons,bandwagons,1,43.880001,28.48,41.720001,8.73,-0.366593219,-0.392842633,0
shirt,waist,shirtwaist,1,48.5625,72.03125,53.15625,10.5,-0.242830519,-0.297324458,0
dumb,waiter,dumbwaiter,1,33.53846,35.23077,58.76923,6.57,-0.377184297,-0.400583602,0
head,waiter,headwaiter,1,48.142857,49.107143,83.85714,8.73,-0.366593219,-0.392842633,0
head,waiters,headwaiters,1,44.884617,43.076923,73.346153,8.73,-0.366593219,-0.392842633,0
dumb,waiters,dumbwaiters,1,33.25,30.214285,53.714287,6.57,-0.377184297,-0.400583602,0
gun,wale,gunwale,1,24.589743,48.717949,42.666668,8.3,-0.372925264,-0.39801683,0
gun,wales,gunwales,1,31.125,34.5,50.083332,8.3,-0.372925264,-0.39801683,0
cat,walk,catwalk,1,31.704546,14.795455,78.295456,10.5,-0.242830519,-0.297324458,0
sheep,walk,sheepwalk,1,36.240002,47.208332,65.708336,5.85,-0.37778819,-0.401072795,0
cake,walk,cakewalk,1,43.464287,22.142857,60.57143,11.5,-0.143719711,-0.067374508,0
jay,walker,jaywalker,1,38.82143,15.928572,79.321426,8.04,-0.339463955,-0.379424763,0
jay,walkers,jaywalkers,1,37.07143,16.107143,91.5,8.04,-0.339463955,-0.379424763,0
cat,walks,catwalks,1,38.875,17.73913,76.739128,10.5,-0.242830519,-0.297324458,0
cake,walks,cakewalks,1,40.136364,21.90909,57.909092,11.5,-0.143719711,-0.067374508,0
fire,wall,firewall,1,48.5,37.95652,66.95652,11.5,-0.143719711,-0.067374508,0
china,ware,chinaware,2,44.4375,36.125,68.9375,10.5,-0.188933974,-0.19638394,0
agate,ware,agateware,1,29.888889,48.555557,57.185184,11.5,-0.143719711,-0.067374508,0
firm,ware,firmware,1,37.136364,44.57143,59.952381,4.88,-0.377982424,-0.401289221,0
luster,ware,lusterware,1,46.07143,51.42857,60.107143,8.79,-0.358062792,-0.369204622,0
free,ware,freeware,1,37.32,48,53,11.5,-0.143719711,-0.067374508,0
hard,ware,hardware,1,37.270271,47.972973,51.540539,8.73,-0.366593219,-0.392842633,0
crackle,ware,crackleware,1,42.083332,44.666668,60.666668,11.5,-0.143719711,-0.067374508,0
earthen,ware,earthenware,1,46.5,59.07143,57.17857,8.3,-0.372925264,-0.39801683,0
group,ware,groupware,1,44.541668,70.95652,57.04348,5.85,-0.37778819,-0.401072795,0
stone,ware,stoneware,1,46.224998,82.224998,52.099998,11.5,-0.143719711,-0.067374508,0
share,ware,shareware,1,36.733334,58.299999,52.966667,11.5,-0.143719711,-0.067374508,0
enamel,ware,enamelware,1,48.324326,68.37838,57,8.49,-0.317547239,-0.298528888,0
soft,ware,software,1,31.846153,24.051283,48.23077,10.5,-0.242830519,-0.297324458,0
lacquer,ware,lacquerware,1,44.454544,54.363636,54.590908,8.79,-0.358062792,-0.369204622,0
worry,wart,worrywart,1,47.23077,80.384613,25.615385,8.04,-0.339463955,-0.379424763,0
worry,warts,worrywarts,1,47.17857,78.821426,32.07143,8.04,-0.339463955,-0.379424763,0
hog,wash,hogwash,1,28.486486,28.486486,34.62162,5.96,-0.377565703,-0.401430986,0
black,wash,blackwash,1,49.612904,56.064518,58.419353,7.05,-0.374528582,-0.397268727,0
death,watches,deathwatches,1,45.740742,62.074074,63.407406,8.07,-0.374194851,-0.39782926,0
bilge,water,bilgewater,1,44.759998,58.119999,75.599998,11.5,-0.143719711,-0.067374508,0
shear,water,shearwater,1,33.080002,37.52,77.559998,8.79,-0.358062792,-0.369204622,0
back,water,backwater,1,41.599998,46.825001,78.150002,7.05,-0.374528582,-0.397268727,0
head,water,headwater,1,37.439999,32.279999,81.519997,8.73,-0.366593219,-0.392842633,0
fire,water,firewater,1,38.918919,49,55.675674,11.5,-0.143719711,-0.067374508,0
break,waters,breakwaters,1,48.966667,48.533333,65.933334,7.05,-0.374528582,-0.397268727,0
wood,waxen,woodwaxen,1,41.57143,64.928574,56.785713,8.73,-0.366593219,-0.392842633,0
woad,waxen,woadwaxen,1,45.208332,41,46.083332,8.73,-0.366593219,-0.392842633,0
hatch,way,hatchway,1,44.615383,63.871796,57.641026,8.07,-0.374194851,-0.39782926,0
head,way,headway,1,37.954544,38.18182,60.772728,8.73,-0.366593219,-0.392842633,0
companion,way,companionway,1,37.68,68.199997,34.759998,8.3,-0.372925264,-0.39801683,0
steerage,way,steerageway,1,38,49.615383,62.346153,11.5,-0.143719711,-0.067374508,0
cause,way,causeway,1,45.033333,44.586208,62.068966,11.5,-0.143719711,-0.067374508,0
high,way,highway,1,48.594593,36.162163,63.756756,8.07,-0.374194851,-0.39782926,0
lee,way,leeway,1,28.179487,24.333334,49.743591,11.5,-0.143719711,-0.067374508,0
sluice,way,sluiceway,1,33.758621,40.034481,50.517242,11.5,-0.143719711,-0.067374508,0
tide,way,tideway,1,42.258064,77.80645,46.903225,11.5,-0.143719711,-0.067374508,0
free,way,freeway,1,43.025642,40.051281,64.256409,11.5,-0.143719711,-0.067374508,0
gang,way,gangway,1,33.945946,35.540539,53.945946,5.96,-0.377565703,-0.401430986,0
ring,way,ringway,1,32.136364,51.57143,57.666668,5.96,-0.377565703,-0.401430986,0
belt,way,beltway,1,31.641026,42.205128,49.641026,10.5,-0.242830519,-0.297324458,0
fair,way,fairway,1,38.307693,39.692307,67.307693,8.79,-0.358062792,-0.369204622,0
area,way,areaway,2,48.333332,65.26667,69.300003,10.5,-0.188933974,-0.19638394,0
gang,ways,gangways,1,36.375,46.208332,48.291668,5.96,-0.377565703,-0.401430986,0
belt,ways,beltways,1,42.16,51,52.880001,10.5,-0.242830519,-0.297324458,0
cause,ways,causeways,1,34.560001,45.84,55.84,11.5,-0.143719711,-0.067374508,0
tide,ways,tideways,1,48.074074,60.777779,55.814816,11.5,-0.143719711,-0.067374508,0
fair,ways,fairways,1,45.827587,36.482758,46.241379,8.79,-0.358062792,-0.369204622,0
common,weal,commonweal,1,37.444443,65.370369,48.740742,8.3,-0.372925264,-0.39801683,0
cob,web,cobweb,1,44.76923,21.358974,87,6.57,-0.377184297,-0.400583602,0
cob,webs,cobwebs,1,48.241379,22.448277,92.379311,6.57,-0.377184297,-0.400583602,0
iron,weed,ironweed,1,43.375,33.375,80.583336,8.3,-0.372925264,-0.39801683,0
fire,weed,fireweed,1,37.857143,36.535713,68.964287,11.5,-0.143719711,-0.067374508,0
pickerel,weed,pickerelweed,1,46.965519,37.965519,84.344826,8.49,-0.317547239,-0.298528888,0
rag,weed,ragweed,1,43.923077,31.923077,81.115387,5.96,-0.377565703,-0.401430986,0
wart,weed,wartweed,2,44.862068,37.793102,80.724136,10.5,-0.242830519,-0.297324458,0
clear,weed,clearweed,1,43.851852,37.962963,79.777779,8.79,-0.358062792,-0.369204622,0
may,weed,mayweed,1,48.299999,35.633335,74.866669,8.04,-0.339463955,-0.379424763,0
rosin,weed,rosinweed,1,28.280001,28.879999,84.720001,8.3,-0.372925264,-0.39801683,0
hog,weed,hogweed,1,38.125,32.083332,67.583336,5.96,-0.377565703,-0.401430986,0
hawk,weed,hawkweed,1,37.240002,22.959999,78.160004,7.05,-0.374528582,-0.397268727,0
poke,weed,pokeweed,1,41.666668,33.416668,70.5,11.5,-0.143719711,-0.067374508,0
cud,weed,cudweed,1,40.076923,39.807693,69.96154,8.73,-0.366593219,-0.392842633,0
nit,weed,nitweed,1,36.133335,33.200001,69.466667,10.5,-0.242830519,-0.297324458,0
pig,weed,pigweed,1,34.759998,38.080002,62.200001,5.96,-0.377565703,-0.401430986,0
bugle,weed,bugleweed,1,41.903225,30.580645,77.709679,11.5,-0.143719711,-0.067374508,0
cancer,weed,cancerweed,1,36.777779,33.037037,79.296295,8.79,-0.358062792,-0.369204622,0
tar,weed,tarweed,1,35.115383,36.884617,72.384613,8.79,-0.358062792,-0.369204622,0
rich,weed,richweed,1,33.84,35.759998,78.959999,8.07,-0.374194851,-0.39782926,0
gravel,weed,gravelweed,1,49,43.629631,69.481483,8.49,-0.317547239,-0.298528888,0
rock,weed,rockweed,1,48,53.095238,68.14286,7.05,-0.374528582,-0.397268727,0
beggar,weed,beggarweed,1,33.888889,35.423077,60.5,8.79,-0.358062792,-0.369204622,0
candy,weed,candyweed,1,38.560001,26.120001,72.68,8.04,-0.339463955,-0.379424763,0
duck,weed,duckweed,1,28.641026,33.820515,75.205132,7.05,-0.374528582,-0.397268727,0
